source_file,source_sheet,row_index,raw_description,normalized_description,manufacturer,mpn,qty,family,subfamily,extracted_features,identification_confidence,identification_status,matched_reference,selected_method,status,lambda_value,unit_lambda_value,fit,mtbf,assumptions,comment,ref_designator,assumptions_json,extracted_features_json
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,10,"CER CAP, 0201, 16pF, 25V, C0G, +/-5%",cer cap 0201 16pf 25v c0g +/-5%,Samsung,CL03C160JA3GNN,8,capacitor,ceramic_capacitor,"{'source_text': 'cer cap 0201 16pf 25v c0g +/-5%', 'capacitance_f': 1.6e-11, 'rated_voltage_v': 25.0, 'tolerance_pct': 5.0, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,3.455999999999999e-08,4.319999999999999e-09,34.559999999999995,28935185.18518519,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C74,C77,C127,C130,C343,C344,C884,C885","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cer cap 0201 16pf 25v c0g +/-5%', 'capacitance_f': 1.6e-11, 'rated_voltage_v': 25.0, 'tolerance_pct': 5.0, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,11,CAP CER 22UF 25V X5R 1206 10%,cap cer 22uf 25v x5r 1206 10%,Samsung,CL31A226KAH1IN,8,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 22uf 25v x5r 1206 10%', 'capacitance_f': 2.2e-05, 'rated_voltage_v': 25.0, 'package': '1206', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,3.455999999999999e-08,4.319999999999999e-09,34.559999999999995,28935185.18518519,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C89,C686,C691,C692,C693,C701,C919,C920","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 22uf 25v x5r 1206 10%', 'capacitance_f': 2.2e-05, 'rated_voltage_v': 25.0, 'package': '1206', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,12,"CAP CERAMIC, 0201, 22pF, 25V, NP0, +/-5%",cap ceramic 0201 22pf 25v np0 +/-5%,Samsung,CL03C220JA3NNNC,7,capacitor,ceramic_capacitor,"{'source_text': 'cap ceramic 0201 22pf 25v np0 +/-5%', 'capacitance_f': 2.1999999999999998e-11, 'rated_voltage_v': 25.0, 'tolerance_pct': 5.0, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,3.023999999999999e-08,4.319999999999999e-09,30.23999999999999,33068783.06878308,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C90,C91,C357,C358,C727,C755,C756","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap ceramic 0201 22pf 25v np0 +/-5%', 'capacitance_f': 2.1999999999999998e-11, 'rated_voltage_v': 25.0, 'tolerance_pct': 5.0, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,13,CAP CER 10UF 50V X7R 1206 10%,cap cer 10uf 50v x7r 1206 10%,Samsung,CL31B106KBHNNNE,31,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 10uf 50v x7r 1206 10%', 'capacitance_f': 9.999999999999999e-06, 'rated_voltage_v': 50.0, 'package': '1206', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,1.3391999999999997e-07,4.319999999999999e-09,133.91999999999996,7467144.563918759,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C92,C93,C94,C95,C171,C180,C189,C244,C365,C366,C744,C749,C753,C758,C763,C780,C796,C797,C798,C799,C801,C802,C837,C850,C851,C852,C853,C913,C914,C915,C916","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 10uf 50v x7r 1206 10%', 'capacitance_f': 9.999999999999999e-06, 'rated_voltage_v': 50.0, 'package': '1206', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,14,CAP CER 0.01uF 25V X5R 0201,cap cer 0.01uf 25v x5r 0201,Samsung,CL03A103KA3NNNC,23,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 0.01uf 25v x5r 0201', 'capacitance_f': 1e-08, 'rated_voltage_v': 25.0, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,9.935999999999998e-08,4.319999999999999e-09,99.35999999999999,10064412.238325283,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C126,C128,C129,C131,C132,C233,C234,C235,C236,C237,C238,C239,C240,C710,C711,C724,C736,C777,C778,C779,C816,C835,C836","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 0.01uf 25v x5r 0201', 'capacitance_f': 1e-08, 'rated_voltage_v': 25.0, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,15,CAP CER 0.22UF 6.3V X5R 0201 10%,cap cer 0.22uf 6.3v x5r 0201 10%,Samsung,CL03A224KQ3NNNC,36,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 0.22uf 6.3v x5r 0201 10%', 'capacitance_f': 2.1999999999999998e-07, 'rated_voltage_v': 6.3, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,1.5551999999999998e-07,4.319999999999999e-09,155.51999999999998,6430041.152263375,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C155,C156,C157,C158,C159,C160,C161,C162,C172,C173,C174,C175,C176,C177,C178,C179,C181,C182,C183,C184,C185,C186,C187,C188,C204,C205,C217,C218,C219,C220,C223,C224,C225,C226,C231,C232","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 0.22uf 6.3v x5r 0201 10%', 'capacitance_f': 2.1999999999999998e-07, 'rated_voltage_v': 6.3, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,16,"CAP, 100uF, 10V, +/-20%, SMD",cap 100uf 10v +/-20% smd,Lelon,OVA101M1ATR-0605-STA,5,capacitor,generic_capacitor,"{'source_text': 'cap 100uf 10v +/-20% smd', 'capacitance_f': 9.999999999999999e-05, 'rated_voltage_v': 10.0, 'tolerance_pct': 20.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,2.5919999999999997e-08,5.1839999999999995e-09,25.919999999999998,38580246.91358025,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.2, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,"C169,C170,C241,C862,C863","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.2, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap 100uf 10v +/-20% smd', 'capacitance_f': 9.999999999999999e-05, 'rated_voltage_v': 10.0, 'tolerance_pct': 20.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,17,"CAP CERAMIC, 0402, 1mF, 25V, X5R, +/-10%",cap ceramic 0402 1mf 25v x5r +/-10%,Samsung,CL05A105KA5NNNC,73,capacitor,ceramic_capacitor,"{'source_text': 'cap ceramic 0402 1mf 25v x5r +/-10%', 'capacitance_f': 0.001, 'rated_voltage_v': 25.0, 'tolerance_pct': 10.0, 'package': '0402', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,3.1535999999999993e-07,4.319999999999999e-09,315.35999999999996,3170979.1983764595,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C206,C207,C305,C307,C385,C386,C387,C388,C389,C391,C392,C394,C397,C398,C406,C407,C408,C414,C419,C423,C424,C426,C427,C430,C433,C443,C455,C462,C464,C471,C472,C474,C475,C482,C487,C488,C491,C492,C507,C508,C509,C510,C513,C515,C521,C522,C635,C640,C645,C650,C655,C660,C665,C670,C674,C694,C719,C728,C729,C788,C789,C790,C803,C804,C805,C840,C841,C856,C857,C900,C901,C902,C903","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap ceramic 0402 1mf 25v x5r +/-10%', 'capacitance_f': 0.001, 'rated_voltage_v': 25.0, 'tolerance_pct': 10.0, 'package': '0402', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,18,"CAP ALUM, 33uF, 25V, +/-20%, SMD",cap alum 33uf 25v +/-20% smd,Lelon,OVG330M1ETR-0605-STA,9,capacitor,generic_capacitor,"{'source_text': 'cap alum 33uf 25v +/-20% smd', 'capacitance_f': 3.2999999999999996e-05, 'rated_voltage_v': 25.0, 'tolerance_pct': 20.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,4.6656e-08,5.1839999999999995e-09,46.656,21433470.50754458,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.2, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,"C242,C685,C700,C741,C768,C800,C806,C854,C855","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.2, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap alum 33uf 25v +/-20% smd', 'capacitance_f': 3.2999999999999996e-05, 'rated_voltage_v': 25.0, 'tolerance_pct': 20.0, 'package': 'SMD', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,19,"CAP CERAMIC, 0603, 2.2uF, 10V, X5R, +/-10%",cap ceramic 0603 2.2uf 10v x5r +/-10%,Samsung,CL10A225KP8NNNC,3,capacitor,ceramic_capacitor,"{'source_text': 'cap ceramic 0603 2.2uf 10v x5r +/-10%', 'capacitance_f': 2.2e-06, 'rated_voltage_v': 10.0, 'tolerance_pct': 10.0, 'package': '0603', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,1.2959999999999998e-08,4.319999999999999e-09,12.959999999999999,77160493.8271605,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C257,C261,C263","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap ceramic 0603 2.2uf 10v x5r +/-10%', 'capacitance_f': 2.2e-06, 'rated_voltage_v': 10.0, 'tolerance_pct': 10.0, 'package': '0603', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,C2B004CPU2,20,CAP CER 220PF 50V X7R 0402 +/-5%,cap cer 220pf 50v x7r 0402 +/-5%,Samsung,CL05C221JB5NNNC,9,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 220pf 50v x7r 0402 +/-5%', 'capacitance_f': 2.2e-10, 'rated_voltage_v': 50.0, 'tolerance_pct': 5.0, 'package': '0402', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,3.8879999999999995e-08,4.319999999999999e-09,38.879999999999995,25720164.6090535,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C273,C274,C275,C276,C293,C294,C295,C296,C792","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 220pf 50v x7r 0402 +/-5%', 'capacitance_f': 2.2e-10, 'rated_voltage_v': 50.0, 'tolerance_pct': 5.0, 'package': '0402', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
